rms,mav,zc,wl,std,c_rms,c_mav,c_zc,c_wl,c_std,mean,median,min,max,ptp,q25,q75,iemg,gesture
494.9474113479128,494.66,21.0,834.0,16.864886599085093,16.864886599085093,13.446399999999999,21.0,834.0,16.864886599085096,494.66,494.0,456.0,528.0,72.0,485.0,507.25,672.3199999999999,relax
495.5532056115032,495.265306122449,22.0,806.0,16.88952762138823,16.88952762138823,13.50603915035402,22.0,806.0,16.88952762138823,495.265306122449,494.0,456.0,528.0,72.0,485.0,510.0,661.795918367347,relax
496.6883932608049,496.44,26.0,869.0,15.706253531635099,15.706253531635099,13.057600000000003,26.0,869.0,15.706253531635099,496.44,495.0,465.0,528.0,63.0,485.0,510.0,652.8800000000001,relax
500.6591854745102,500.34,25.0,967.0,17.87468601122828,17.87468601122828,14.873600000000001,25.0,967.0,17.87468601122828,500.34,499.5,467.0,550.0,83.0,485.25,511.75,743.6800000000001,relax
505.43879946042927,504.98,21.0,933.0,21.530898727178112,21.530898727178112,17.9,21.0,933.0,21.530898727178112,504.98,503.0,467.0,556.0,89.0,487.0,517.75,895.0,relax
510.1596588824134,509.6530612244898,18.0,912.0,22.729600426027375,22.729600426027375,18.77634319033736,18.0,912.0,22.729600426027375,509.6530612244898,510.0,467.0,556.0,89.0,489.0,528.0,920.0408163265306,relax
564.9671671876164,564.58,29.0,1094.0,20.91228347168238,20.91228347168238,16.836799999999997,29.0,1094.0,20.91228347168238,564.58,565.0,517.0,605.0,88.0,553.0,580.0,841.8399999999999,relax
571.8954449897288,571.64,29.0,1079.0,17.091237521022286,17.091237521022286,14.08,29.0,1079.0,17.091237521022286,571.64,572.5,526.0,606.0,80.0,560.0,584.75,704.0,relax
573.204134667572,572.94,31.0,1078.0,17.399321825864362,17.399321825864362,14.584799999999996,31.0,1078.0,17.399321825864362,572.94,575.0,526.0,606.0,80.0,560.0,585.75,729.2399999999998,relax
574.1982061971285,573.98,31.0,1010.0,15.828442753473885,15.828442753473885,13.221599999999999,31.0,1010.0,15.828442753473887,573.98,574.5,542.0,606.0,64.0,562.25,585.0,661.0799999999999,relax
573.8075656951376,573.5714285714286,30.0,995.0,16.460217966667514,16.460217966667514,13.924198250728864,30.0,995.0,16.460217966667518,573.5714285714286,575.0,540.0,606.0,66.0,562.0,585.0,682.2857142857143,relax
572.2237848953852,571.94,29.0,1117.0,18.019334060946868,18.019334060946868,15.062399999999998,29.0,1117.0,18.01933406094687,571.94,573.0,533.0,606.0,73.0,558.25,585.0,753.1199999999999,relax
570.1625557680898,569.9,21.0,1027.0,17.30115603073968,17.30115603073968,14.144,21.0,1027.0,17.30115603073968,569.9,570.5,533.0,606.0,73.0,557.25,583.5,707.2,relax
568.8537597660755,568.6,19.0,957.0,16.98940846527624,16.98940846527624,14.151999999999997,19.0,957.0,16.98940846527624,568.6,570.5,533.0,606.0,73.0,554.25,582.0,707.5999999999999,relax
571.2217782963111,570.96,13.0,897.0,17.291570200534135,17.291570200534135,14.083199999999998,13.0,897.0,17.29157020053413,570.96,571.0,533.0,606.0,73.0,559.0,584.75,704.1599999999999,relax
566.5521335234737,566.28,15.0,839.0,17.55794976641635,17.55794976641635,14.56,15.0,839.0,17.55794976641635,566.28,567.0,528.0,600.0,72.0,553.0,578.5,728.0,relax
562.2373520142539,561.96,21.0,734.0,17.657814134257954,17.657814134257954,14.681599999999998,21.0,734.0,17.657814134257954,561.96,562.0,525.0,600.0,75.0,548.25,573.5,734.0799999999999,relax
557.8053782458538,557.48,19.0,750.0,19.049661414313903,19.049661414313903,15.497600000000002,19.0,750.0,19.049661414313903,557.48,553.5,524.0,600.0,76.0,546.0,568.75,774.8800000000001,relax
557.2359105441788,556.9,19.0,765.0,19.345542122153102,19.345542122153102,15.651999999999997,19.0,765.0,19.345542122153102,556.9,553.5,524.0,600.0,76.0,546.0,568.75,782.5999999999999,relax
554.8522877527764,554.530612244898,14.0,642.0,18.890773086044454,18.890773086044454,14.587255310287379,14.0,642.0,18.890773086044454,554.530612244898,552.0,513.0,600.0,87.0,546.0,566.0,714.7755102040816,relax
552.013985330082,551.68,15.0,683.0,19.199416657805,19.199416657805,14.548799999999993,15.0,683.0,19.199416657805,551.68,550.0,513.0,600.0,87.0,538.25,561.0,727.4399999999996,relax
548.3670303729064,548.08,21.0,676.0,17.740169108551363,17.740169108551363,12.803200000000002,21.0,676.0,17.74016910855136,548.08,548.0,513.0,600.0,87.0,536.25,553.75,640.1600000000001,relax
540.9871162976065,540.82,23.0,647.0,13.445727946080122,13.445727946080122,11.394399999999996,23.0,647.0,13.445727946080122,540.82,544.0,507.0,566.0,59.0,529.0,550.0,569.7199999999998,relax
536.787781575717,536.5510204081633,19.0,716.0,15.941296934012586,15.941296934012586,12.476468138275719,19.0,716.0,15.941296934012584,536.5510204081633,538.0,478.0,566.0,88.0,527.0,549.0,611.3469387755102,relax
536.4703160474025,536.2,19.0,834.0,17.028211884986632,17.028211884986632,13.023999999999996,19.0,834.0,17.028211884986632,536.2,538.0,478.0,566.0,88.0,527.0,549.0,651.1999999999998,relax
536.8217395001808,536.54,19.0,818.0,17.38989361669588,17.38989361669588,13.275200000000005,19.0,818.0,17.389893616695876,536.54,538.0,478.0,566.0,88.0,527.0,549.0,663.7600000000002,relax
532.5975215864227,532.28,15.0,784.0,18.388083097484632,18.388083097484632,14.926400000000003,15.0,784.0,18.388083097484632,532.28,536.0,478.0,565.0,87.0,520.25,546.75,746.3200000000002,relax
527.8756538071755,527.4901960784314,13.0,787.0,20.169256889904617,20.169256889904617,16.108419838523645,13.0,787.0,20.16925688990462,527.4901960784314,529.0,465.0,565.0,100.0,516.5,540.5,821.5294117647059,relax
521.5569192331744,521.02,15.0,857.0,23.65966187416887,23.65966187416887,18.58,15.0,857.0,23.659661874168872,521.02,521.5,465.0,565.0,100.0,509.0,539.0,929.0,relax
514.4977550971432,513.82,10.0,891.0,26.39976515047056,26.39976515047056,20.921599999999998,10.0,891.0,26.399765150470564,513.82,516.5,458.0,565.0,107.0,499.0,535.0,1046.08,relax
508.9109941826763,508.08,11.0,945.0,29.07083762123135,29.07083762123135,24.1904,11.0,945.0,29.07083762123135,508.08,509.5,455.0,565.0,110.0,483.0,533.5,1209.52,relax
503.8636409063974,502.96078431372547,13.0,927.0,30.14992653346086,30.14992653346086,25.528642829680894,13.0,927.0,30.149926533460864,502.96078431372547,499.0,455.0,565.0,110.0,477.0,521.5,1301.9607843137255,relax
497.5083918890213,496.76,10.0,898.0,27.278240412460626,27.278240412460626,22.68,10.0,898.0,27.278240412460626,496.76,495.5,455.0,561.0,106.0,470.25,514.5,1134.0,relax
498.2114611287059,497.42,10.0,919.0,28.071401817508153,28.071401817508153,23.34,10.0,919.0,28.071401817508153,497.42,495.5,455.0,559.0,104.0,470.25,514.5,1167.0,relax
503.29379094123544,502.2,10.0,965.0,33.16323265304515,33.16323265304515,28.543999999999997,10.0,965.0,33.16323265304515,502.2,495.5,455.0,572.0,117.0,470.25,535.0,1427.1999999999998,relax
505.97799823102736,504.7959183673469,7.0,855.0,34.566103245005166,34.566103245005166,30.501457725947517,7.0,855.0,34.566103245005166,504.7959183673469,498.0,455.0,572.0,117.0,471.0,538.0,1494.5714285714284,relax
503.11728254950657,501.84,8.0,846.0,35.827564807003,35.827564807003,31.567999999999994,8.0,846.0,35.827564807003,501.84,490.0,450.0,572.0,122.0,469.25,537.5,1578.3999999999996,relax
501.3153498547596,499.96,4.0,759.0,36.838545030986225,36.838545030986225,32.792,4.0,759.0,36.83854503098623,499.96,489.0,450.0,572.0,122.0,468.25,537.5,1639.6,relax
499.13795688166215,497.62,6.0,799.0,38.897758290163715,38.897758290163715,34.6792,6.0,799.0,38.89775829016371,497.62,485.5,437.0,572.0,135.0,465.25,537.5,1733.96,relax
495.6113314248724,493.7755102040816,4.0,757.0,42.618509587191916,42.618509587191916,38.10162432319867,4.0,757.0,42.618509587191916,493.7755102040816,476.0,425.0,572.0,147.0,460.0,538.0,1866.9795918367347,relax
488.783387606412,486.72,1.0,680.0,44.864703275514934,44.864703275514934,40.1328,1.0,680.0,44.86470327551493,486.72,468.0,425.0,572.0,147.0,450.5,536.0,2006.6400000000003,relax
477.5194236887124,475.8,5.0,710.0,40.486540973513655,40.486540973513655,32.36,5.0,710.0,40.486540973513655,475.8,463.5,425.0,572.0,147.0,447.25,487.75,1618.0,relax
468.49612591781374,467.58,9.0,669.0,29.28418685912245,29.28418685912245,21.439199999999996,9.0,669.0,29.284186859122453,467.58,463.5,425.0,551.0,126.0,447.25,482.0,1071.9599999999998,relax
463.99174561623397,463.5,16.0,757.0,21.35626371816943,21.35626371816943,17.0,16.0,757.0,21.35626371816943,463.5,462.5,425.0,517.0,92.0,447.25,475.25,850.0,relax
466.35019030766995,465.74,14.0,882.0,23.848530353042722,23.848530353042722,19.209600000000002,14.0,882.0,23.848530353042722,465.74,463.5,425.0,519.0,94.0,447.0,484.75,960.48,relax
467.4746838065137,466.82,13.0,966.0,24.731914604413465,24.731914604413465,20.911199999999997,13.0,966.0,24.731914604413465,466.82,463.0,425.0,519.0,94.0,446.25,486.75,1045.56,relax
467.46360286122814,466.78,16.0,1060.0,25.271557134454536,25.271557134454536,21.513599999999997,16.0,1060.0,25.271557134454536,466.78,463.5,425.0,519.0,94.0,446.0,487.0,1075.6799999999998,relax
469.2841143699624,468.66,17.0,1116.0,24.194718431922286,24.194718431922286,20.5528,17.0,1116.0,24.194718431922283,468.66,465.0,430.0,519.0,89.0,447.25,487.0,1027.64,relax
470.847845782001,470.265306122449,20.0,1184.0,23.414434332487527,23.414434332487527,20.088296543107038,20.0,1184.0,23.414434332487527,470.265306122449,467.0,430.0,519.0,89.0,448.0,487.0,984.3265306122448,relax
472.4957142662778,471.96,22.0,1191.0,22.493519066611164,22.493519066611164,19.28,22.0,1191.0,22.493519066611164,471.96,471.0,430.0,519.0,89.0,455.0,487.0,964.0,relax
469.15193700974953,468.62,23.0,1176.0,22.334627823180757,22.334627823180757,18.7344,23.0,1176.0,22.334627823180757,468.62,462.0,430.0,519.0,89.0,448.0,486.5,936.72,relax
463.1970638939759,462.76,23.0,1078.0,20.11721650726064,20.11721650726064,16.311999999999998,23.0,1078.0,20.11721650726064,462.76,459.5,430.0,519.0,89.0,446.25,474.75,815.5999999999999,relax
460.46784106282735,460.18367346938777,26.0,912.0,16.17465070043656,16.17465070043656,13.174510620574763,26.0,912.0,16.17465070043656,460.18367346938777,459.0,430.0,494.0,64.0,447.0,472.0,645.5510204081634,relax
462.42411269309906,462.1,21.0,862.0,17.31040149736568,17.31040149736568,14.236000000000004,21.0,862.0,17.31040149736568,462.1,461.0,430.0,503.0,73.0,448.0,473.75,711.8000000000002,relax
467.0009207699702,466.58,21.0,836.0,19.823309511784352,19.823309511784352,16.066399999999998,21.0,836.0,19.823309511784352,466.58,462.5,435.0,523.0,88.0,449.5,478.5,803.3199999999999,relax
474.53400299662405,473.84,11.0,738.0,25.654909861467065,25.654909861467065,20.7808,11.0,738.0,25.654909861467065,473.84,470.0,435.0,537.0,102.0,454.75,487.0,1039.04,relax
483.94582341415037,483.04,9.0,706.0,29.5959186375419,29.5959186375419,25.249600000000008,9.0,706.0,29.5959186375419,483.04,476.5,438.0,544.0,106.0,459.5,507.75,1262.4800000000005,relax
488.35362187660695,487.46,9.0,677.0,29.52978835007119,29.52978835007119,25.616799999999998,9.0,677.0,29.52978835007119,487.46,481.5,438.0,544.0,106.0,462.25,513.5,1280.84,relax
492.56737610199076,491.78,14.0,765.0,27.839748562082953,27.839748562082953,23.5312,14.0,765.0,27.839748562082953,491.78,490.5,438.0,544.0,106.0,473.0,514.75,1176.56,relax
498.51631868976966,497.96,14.0,829.0,23.54481683938102,23.54481683938102,19.836799999999997,14.0,829.0,23.54481683938102,497.96,492.5,457.0,548.0,91.0,479.25,516.5,991.8399999999999,relax
504.341828525059,503.88,9.0,864.0,21.57835952986232,21.57835952986232,18.36,9.0,864.0,21.57835952986232,503.88,505.0,459.0,548.0,89.0,488.5,519.75,918.0,relax
508.26617042648036,507.86,15.0,918.0,20.315521159940744,20.315521159940744,16.882399999999997,15.0,918.0,20.315521159940744,507.86,511.0,459.0,548.0,89.0,491.25,522.75,844.1199999999999,relax
511.13395504505473,510.76,19.0,915.0,19.54846285517099,19.54846285517099,16.1792,19.0,915.0,19.548462855170992,510.76,514.0,459.0,548.0,89.0,493.5,523.75,808.96,relax
510.1530750666902,509.76,22.0,989.0,20.022547290492287,20.022547290492287,16.6688,22.0,989.0,20.022547290492287,509.76,512.0,459.0,548.0,89.0,492.25,523.75,833.44,relax
511.75806171030683,511.29411764705884,22.0,1102.0,21.786210891427793,21.786210891427793,17.77854671280277,22.0,1102.0,21.786210891427793,511.29411764705884,513.0,459.0,560.0,101.0,492.5,524.0,906.7058823529412,relax
518.4862003949575,517.9,23.0,1112.0,24.64812366083877,24.64812366083877,19.904,23.0,1112.0,24.64812366083877,517.9,518.5,459.0,570.0,111.0,498.25,532.0,995.2,relax
524.4233595102338,523.9,17.0,1044.0,23.423279018958894,23.423279018958894,19.34,17.0,1044.0,23.423279018958894,523.9,523.5,482.0,570.0,88.0,508.5,541.75,967.0,relax
528.7310280284296,528.34,14.0,936.0,20.330873075202646,20.330873075202646,16.273600000000002,14.0,936.0,20.330873075202646,528.34,528.0,484.0,570.0,86.0,514.5,541.75,813.6800000000001,relax
530.1695067451097,529.7843137254902,17.0,977.0,20.2061083032909,20.2061083032909,15.87543252595156,17.0,977.0,20.206108303290897,529.7843137254902,531.0,484.0,570.0,86.0,518.5,542.0,809.6470588235295,relax
535.4329089624582,535.0,19.0,959.0,21.526727572949866,21.526727572949866,16.48,19.0,959.0,21.526727572949866,535.0,536.5,484.0,587.0,103.0,522.5,546.75,824.0,relax
540.1399078016732,539.76,17.0,866.0,20.254935201081242,20.254935201081242,15.6496,17.0,866.0,20.254935201081242,539.76,540.0,485.0,587.0,102.0,528.25,554.75,782.48,relax
543.5579085985228,543.28,19.0,849.0,17.379344061269975,17.379344061269975,14.142399999999999,19.0,849.0,17.379344061269975,543.28,541.5,503.0,587.0,84.0,532.0,557.5,707.1199999999999,relax
544.8417856851395,544.5714285714286,17.0,798.0,17.161894191635664,17.161894191635664,13.749271137026238,17.0,798.0,17.161894191635664,544.5714285714286,542.0,503.0,587.0,84.0,535.0,558.0,673.7142857142857,relax
546.3309070517611,546.02,15.0,770.0,18.428770984523084,18.428770984523084,14.542399999999997,15.0,770.0,18.428770984523087,546.02,545.5,503.0,593.0,90.0,536.0,558.0,727.1199999999999,relax
549.4728018746697,549.12,13.0,780.0,19.687193807142755,19.687193807142755,15.9648,13.0,780.0,19.687193807142755,549.12,548.0,503.0,593.0,90.0,536.25,563.5,798.24,relax
556.8670757011946,556.34,11.0,849.0,24.22280743431694,24.22280743431694,19.34,11.0,849.0,24.222807434316938,556.34,556.0,503.0,615.0,112.0,537.25,571.0,967.0,relax
563.1064712460545,562.6530612244898,17.0,836.0,22.59271240675211,22.59271240675211,17.9316951270304,17.0,836.0,22.59271240675211,562.6530612244898,562.0,509.0,615.0,106.0,549.0,574.0,878.6530612244898,relax
564.8523877970243,564.46,17.0,791.0,21.050615192910634,21.050615192910634,16.398400000000002,17.0,791.0,21.050615192910634,564.46,562.0,509.0,615.0,106.0,551.5,576.5,819.9200000000001,relax
564.2339053973981,563.82,17.0,817.0,21.60804479817644,21.60804479817644,17.132800000000003,17.0,817.0,21.60804479817644,563.82,561.5,509.0,615.0,106.0,551.0,576.5,856.6400000000001,relax
566.7871734610796,566.46,23.0,840.0,19.255347309254123,19.255347309254123,15.7,23.0,840.0,19.255347309254123,566.46,566.5,530.0,615.0,85.0,551.5,576.75,785.0,relax
569.8347304262877,569.54,23.0,935.0,18.32507571607823,18.32507571607823,14.94,23.0,935.0,18.325075716078228,569.54,569.5,530.0,615.0,85.0,557.0,581.75,747.0,relax
569.8487343146425,569.54,23.0,1045.0,18.75548986297079,18.75548986297079,15.183199999999998,23.0,1045.0,18.755489862970787,569.54,568.0,530.0,615.0,85.0,557.0,581.75,759.1599999999999,relax
569.3078077806416,568.98,26.0,1066.0,19.316821684738926,19.316821684738926,15.82,26.0,1066.0,19.316821684738926,568.98,568.5,530.0,615.0,85.0,556.0,581.75,791.0,relax
565.4713078485945,565.24,34.0,1056.0,16.17227256757689,16.17227256757689,13.16,34.0,1056.0,16.17227256757689,565.24,564.5,530.0,602.0,72.0,554.5,574.0,658.0,relax
563.6703646636038,563.44,36.0,1129.0,16.11354709553424,16.11354709553424,12.835200000000004,36.0,1129.0,16.11354709553424,563.44,562.5,530.0,602.0,72.0,553.25,573.75,641.7600000000002,relax
562.2777474755003,562.0204081632653,31.0,1141.0,17.009588887422208,17.009588887422208,13.939192003331945,31.0,1141.0,17.009588887422208,562.0204081632653,558.0,530.0,602.0,72.0,550.0,573.0,683.0204081632653,relax
561.2442249146088,560.96,33.0,1193.0,17.859406485099107,17.859406485099107,14.68,33.0,1193.0,17.859406485099104,560.96,560.5,529.0,602.0,73.0,549.25,572.75,734.0,relax
559.0877390893132,558.78,30.0,1177.0,18.547549703397483,18.547549703397483,15.202399999999997,30.0,1177.0,18.547549703397483,558.78,557.0,529.0,602.0,73.0,544.5,569.0,760.1199999999999,relax
554.9044061818216,554.58,24.0,1096.0,18.971652537404324,18.971652537404324,14.929600000000004,24.0,1096.0,18.971652537404328,554.58,553.5,495.0,602.0,107.0,543.0,567.5,746.4800000000002,relax
550.1809702270699,549.82,23.0,1009.0,19.92655514633676,19.92655514633676,15.62,23.0,1009.0,19.92655514633676,549.82,549.5,495.0,592.0,97.0,535.0,565.75,781.0,relax
546.0660399622009,545.72,21.0,899.0,19.437119128101262,19.437119128101262,15.7312,21.0,899.0,19.437119128101262,545.72,546.5,495.0,590.0,95.0,533.0,561.5,786.56,relax
541.5347818930932,541.2,19.0,903.0,19.03890753168364,19.03890753168364,15.056000000000004,19.0,903.0,19.03890753168364,541.2,537.0,495.0,590.0,95.0,529.25,550.75,752.8000000000002,relax
536.4132735121308,536.12,17.0,790.0,17.73543345960284,17.73543345960284,13.384,17.0,790.0,17.73543345960284,536.12,535.0,495.0,590.0,95.0,527.25,547.75,669.2,relax
530.9969303112778,530.7,17.0,877.0,17.755280904564703,17.755280904564703,13.363999999999997,17.0,877.0,17.755280904564703,530.7,533.0,477.0,566.0,89.0,521.0,541.75,668.1999999999998,relax
527.1441169168068,526.84,18.0,834.0,17.903474523119808,17.903474523119808,14.425599999999996,18.0,834.0,17.903474523119808,526.84,529.0,477.0,565.0,88.0,515.5,538.25,721.2799999999997,relax
522.7256067957643,522.42,19.0,871.0,17.871866158854257,17.871866158854257,14.98,19.0,871.0,17.871866158854257,522.42,522.5,477.0,554.0,77.0,509.25,535.0,749.0,relax
518.629848736071,518.36,19.0,813.0,16.728131993740362,16.728131993740362,14.08,19.0,813.0,16.728131993740366,518.36,518.5,477.0,550.0,73.0,503.25,533.0,704.0,relax
514.5960746060933,514.28,19.0,855.0,18.033346888473034,18.033346888473034,15.057600000000003,19.0,855.0,18.033346888473034,514.28,515.0,477.0,546.0,69.0,500.5,528.0,752.8800000000001,relax
511.37416829558373,511.06,21.0,900.0,17.922510984792282,17.922510984792282,14.94,21.0,900.0,17.922510984792282,511.06,510.5,477.0,546.0,69.0,499.0,522.0,747.0,relax
506.7542797056577,506.42,27.0,940.0,18.403358389163646,18.403358389163646,15.133600000000001,27.0,940.0,18.403358389163646,506.42,503.5,476.0,546.0,70.0,493.25,520.5,756.6800000000001,relax
503.10028821299636,502.74,23.0,971.0,19.036606840506003,19.036606840506003,14.6392,23.0,971.0,19.036606840506003,502.74,502.0,453.0,546.0,93.0,492.25,512.0,731.96,relax
500.26443987547384,499.921568627451,17.0,858.0,18.518504933994762,18.518504933994762,14.230680507497116,17.0,858.0,18.518504933994762,499.921568627451,499.0,453.0,546.0,93.0,486.0,509.0,725.7647058823529,relax
495.90476908374256,495.62,14.0,811.0,16.803440123974614,16.803440123974614,13.3896,14.0,811.0,16.803440123974614,495.62,494.0,453.0,540.0,87.0,482.25,505.0,669.48,relax
494.44526491817066,494.2,17.0,781.0,15.571769327857385,15.571769327857385,12.391999999999998,17.0,781.0,15.571769327857385,494.2,493.0,453.0,530.0,77.0,482.0,504.5,619.5999999999999,relax
491.38400462367514,491.12,25.0,767.0,16.10545249286713,16.10545249286713,12.9248,25.0,767.0,16.10545249286713,491.12,490.0,453.0,530.0,77.0,481.0,502.0,646.24,relax
489.9576408179776,489.7142857142857,27.0,748.0,15.440471601130131,15.440471601130131,12.291545189504372,27.0,748.0,15.440471601130133,489.7142857142857,490.0,453.0,530.0,77.0,481.0,502.0,602.2857142857142,relax
485.345423384212,484.98,23.0,879.0,18.830284118939893,18.830284118939893,13.621599999999999,23.0,879.0,18.830284118939893,484.98,486.0,420.0,530.0,110.0,476.5,497.25,681.0799999999999,relax
483.3663000251466,482.94,26.0,969.0,20.29621639616606,20.29621639616606,15.5048,26.0,969.0,20.29621639616606,482.94,486.0,420.0,530.0,110.0,474.25,498.0,775.24,relax
479.9313700936833,479.48,19.0,975.0,20.80984382449806,20.80984382449806,16.222399999999997,19.0,975.0,20.809843824498056,479.48,481.0,420.0,530.0,110.0,468.0,494.75,811.1199999999999,relax
477.43515426768926,477.0204081632653,19.0,979.0,19.89614853090957,19.89614853090957,16.101624323198667,19.0,979.0,19.89614853090957,477.0204081632653,478.0,420.0,506.0,86.0,466.0,493.0,788.9795918367347,relax
475.37612476858783,474.9,23.0,1136.0,21.270872102478545,21.270872102478545,17.544,23.0,1136.0,21.270872102478545,474.9,475.5,420.0,506.0,86.0,464.0,493.0,877.2,relax
471.3661421867294,470.92,27.0,1191.0,20.503502139878446,20.503502139878446,16.396800000000002,27.0,1191.0,20.503502139878446,470.92,469.0,420.0,504.0,84.0,457.0,486.0,819.8400000000001,relax
469.997085097344,469.54,27.0,1191.0,20.723136828192782,20.723136828192782,16.663200000000003,27.0,1191.0,20.723136828192782,469.54,469.0,420.0,504.0,84.0,454.25,485.5,833.1600000000001,relax
467.9742300597331,467.56,26.0,1140.0,19.685690234279313,19.685690234279313,15.84,26.0,1140.0,19.685690234279313,467.56,467.5,420.0,501.0,81.0,453.25,484.0,792.0,relax
468.6293631431987,468.32,25.0,1053.0,17.025204844582635,17.025204844582635,13.6,25.0,1053.0,17.025204844582632,468.32,468.5,430.0,501.0,71.0,455.25,481.75,680.0,relax
468.147199073112,467.88,27.0,960.0,15.814727313488525,15.814727313488525,12.4448,27.0,960.0,15.814727313488525,467.88,468.5,430.0,499.0,69.0,458.25,478.0,622.24,relax
470.01148922127425,469.76,24.0,900.0,15.37343162732381,15.37343162732381,12.099200000000002,24.0,900.0,15.37343162732381,469.76,470.5,430.0,499.0,69.0,459.5,481.5,604.96,relax
470.4714869149883,470.22,23.0,848.0,15.380884239860853,15.380884239860853,12.122399999999997,23.0,848.0,15.380884239860853,470.22,471.5,430.0,499.0,69.0,461.0,482.0,606.1199999999999,relax
472.6052199008714,472.38775510204084,20.0,670.0,14.33536561114962,14.33536561114962,11.300291545189507,20.0,670.0,14.33536561114962,472.38775510204084,472.0,441.0,501.0,60.0,465.0,483.0,553.7142857142859,relax
474.8266209891775,474.64,23.0,683.0,13.311288442521256,13.311288442521256,10.68,23.0,683.0,13.311288442521258,474.64,474.0,445.0,501.0,56.0,466.0,483.0,534.0,relax
475.30625916349976,475.12,23.0,702.0,13.305096767780384,13.305096767780384,10.52,23.0,702.0,13.305096767780384,475.12,475.5,434.0,501.0,67.0,466.5,483.75,526.0,relax
477.93240107780935,477.7,24.0,773.0,14.902684321960255,14.902684321960255,11.62,24.0,773.0,14.902684321960255,477.7,477.5,434.0,512.0,78.0,470.0,486.0,581.0,relax
479.262081597473,479.0,22.0,788.0,15.84748740787817,15.84748740787817,11.877551020408163,22.0,788.0,15.84748740787817,479.0,480.0,434.0,523.0,89.0,470.0,486.0,582.0,relax
481.5645128121465,481.3,28.0,892.0,15.95900999435742,15.95900999435742,11.835999999999999,28.0,892.0,15.95900999435742,481.3,482.0,434.0,523.0,89.0,471.25,487.0,591.8,relax
483.9705156308595,483.66,27.0,920.0,17.333908964800756,17.333908964800756,13.34,27.0,920.0,17.333908964800756,483.66,483.5,434.0,523.0,89.0,472.0,492.75,667.0,relax
486.29910548961533,485.98,24.0,952.0,17.614187463519286,17.614187463519286,13.62,24.0,952.0,17.614187463519286,485.98,485.5,434.0,523.0,89.0,476.25,498.25,681.0,relax
487.7181973230033,487.4,18.0,880.0,17.614766532656628,17.614766532656628,13.791999999999998,18.0,880.0,17.614766532656624,487.4,486.0,434.0,523.0,89.0,479.25,501.25,689.5999999999999,relax
490.614797983102,490.24,21.0,902.0,19.173481686955032,19.173481686955032,15.32,21.0,902.0,19.173481686955032,490.24,490.5,434.0,530.0,96.0,480.5,505.75,766.0,relax
493.52217781980175,493.22,21.0,886.0,17.267646046870432,17.267646046870432,14.3,21.0,886.0,17.26764604687043,493.22,493.5,456.0,530.0,74.0,483.0,507.0,715.0,relax
494.20186159098995,493.92,20.0,804.0,16.688726733936296,16.688726733936296,13.923199999999998,20.0,804.0,16.688726733936296,493.92,495.0,456.0,530.0,74.0,483.0,507.0,696.1599999999999,relax
496.31459425508353,496.05882352941177,26.0,904.0,15.931731519334372,15.931731519334372,13.077277970011535,26.0,904.0,15.931731519334368,496.05882352941177,497.0,456.0,530.0,74.0,484.0,507.5,666.9411764705883,relax
499.6988092841527,499.46,25.0,819.0,15.446954392371332,15.446954392371332,12.66,25.0,819.0,15.446954392371333,499.46,500.0,464.0,530.0,66.0,489.0,509.75,633.0,relax
501.4795908110319,501.26,19.0,791.0,14.83888135945564,14.83888135945564,12.3,19.0,791.0,14.83888135945564,501.26,501.5,466.0,530.0,64.0,489.5,513.75,615.0,relax
505.7130807088146,505.4,22.0,863.0,17.792133093027378,17.792133093027378,14.28,22.0,863.0,17.792133093027378,505.4,504.0,466.0,553.0,87.0,492.5,517.75,714.0,relax
509.7315518014956,509.3529411764706,23.0,985.0,19.642714090463084,19.642714090463084,15.497116493656286,23.0,985.0,19.642714090463084,509.3529411764706,509.0,466.0,563.0,97.0,496.5,521.0,790.3529411764706,relax
513.3595231414336,513.0,19.0,884.0,19.209372712298546,19.209372712298546,15.24,19.0,884.0,19.209372712298546,513.0,514.5,474.0,563.0,89.0,501.0,525.75,762.0,relax
517.7951525458692,517.42,18.0,883.0,19.706942938974578,19.706942938974578,15.7,18.0,883.0,19.706942938974578,517.42,518.0,481.0,563.0,82.0,503.0,528.75,785.0,relax
520.6766366949836,520.36,18.0,869.0,18.1557263693855,18.1557263693855,13.9056,18.0,869.0,18.1557263693855,520.36,521.0,481.0,563.0,82.0,508.75,529.0,695.28,relax
525.2699208939327,525.0204081632653,15.0,800.0,16.18829231255317,16.18829231255317,12.549770928779676,15.0,800.0,16.18829231255317,525.0204081632653,526.0,492.0,563.0,71.0,515.0,531.0,614.9387755102041,relax
528.112109310135,527.88,21.0,826.0,15.655848747353177,15.655848747353177,12.0352,21.0,826.0,15.655848747353177,527.88,527.0,493.0,563.0,70.0,517.0,537.5,601.76,relax
531.2736959421198,531.06,27.0,851.0,15.067063416605107,15.067063416605107,11.594399999999986,27.0,851.0,15.067063416605109,531.06,529.0,493.0,563.0,70.0,523.0,539.5,579.7199999999993,relax
534.9913644162866,534.72,21.0,807.0,17.03765242044807,17.03765242044807,13.915200000000004,21.0,807.0,17.037652420448072,534.72,530.0,493.0,576.0,83.0,526.0,548.75,695.7600000000002,relax
536.5745093476139,536.3265306122449,17.0,742.0,16.3112428424504,16.3112428424504,13.352769679300296,17.0,742.0,16.3112428424504,536.3265306122449,532.0,493.0,576.0,83.0,527.0,550.0,654.2857142857146,relax
