rms,mav,zc,wl,std,c_rms,c_mav,c_zc,c_wl,c_std,mean,median,min,max,ptp,q25,q75,iemg
638.5360913840344,614.18,3.0,2134.0,174.6747480318778,174.6747480318778,148.69680000000005,3.0,2134.0,174.6747480318778,614.18,671.0,341.0,958.0,617.0,421.0,726.75,7434.840000000002
588.1863650238757,587.92,20.0,927.0,17.699536717100816,17.699536717100816,14.323200000000002,20.0,927.0,17.699536717100816,587.92,588.0,551.0,625.0,74.0,577.0,602.5,716.1600000000001
495.3649361834162,495.26,24.0,579.0,10.195704978077778,10.195704978077778,8.040799999999999,24.0,579.0,10.195704978077778,495.26,494.0,470.0,518.0,48.0,489.25,502.5,402.04
520.4890776952001,519.88,23.0,1228.0,25.17271538789568,25.17271538789568,19.5152,23.0,1228.0,25.17271538789568,519.88,519.0,462.0,595.0,133.0,502.25,534.75,975.76
508.4236342232083,508.2244897959184,14.0,556.0,14.228837212265844,14.228837212265844,10.746355685131196,14.0,556.0,14.228837212265844,508.2244897959184,506.0,474.0,549.0,75.0,500.0,516.0,526.5714285714287
508.7660366022874,508.52,20.0,708.0,15.820543606336669,15.820543606336669,12.7408,20.0,708.0,15.820543606336663,508.52,507.5,478.0,547.0,69.0,496.25,518.0,637.04
511.5045063340106,511.22,29.0,1027.0,17.057889670179016,17.057889670179016,12.788800000000002,29.0,1027.0,17.057889670179016,511.22,510.5,477.0,567.0,90.0,502.5,521.75,639.44
523.1020932858136,522.84,20.0,747.0,16.557004560004202,16.557004560004202,12.827200000000005,20.0,747.0,16.557004560004202,522.84,520.0,498.0,578.0,80.0,511.25,529.5,641.3600000000001
514.7353494758253,513.6,21.0,1524.0,34.16899179080354,34.16899179080354,25.544000000000004,21.0,1524.0,34.168991790803545,513.6,512.0,435.0,637.0,202.0,490.5,531.25,1277.2000000000005
530.1695067451097,529.7843137254902,17.0,977.0,20.2061083032909,20.2061083032909,15.87543252595156,17.0,977.0,20.206108303290897,529.7843137254902,531.0,484.0,570.0,86.0,518.5,542.0,809.6470588235295
399.1219955689473,398.4489795918368,23.0,1183.0,23.168470151541054,23.168470151541054,18.07246980424823,23.0,1183.0,23.168470151541054,398.4489795918368,399.0,338.0,449.0,111.0,386.0,413.0,885.5510204081633
504.8296742466711,504.64,19.0,721.0,13.83728297029442,13.83728297029442,11.4544,19.0,721.0,13.83728297029442,504.64,505.0,474.0,537.0,63.0,494.25,515.25,572.72
522.652255328531,522.34,26.0,1022.0,18.063897696787368,18.063897696787368,14.34,26.0,1022.0,18.063897696787368,522.34,522.0,484.0,566.0,82.0,511.25,533.0,717.0
520.3715595610506,520.24,21.0,501.0,11.700529902530056,11.700529902530056,8.619200000000001,21.0,501.0,11.700529902530056,520.24,520.0,498.0,559.0,61.0,513.5,525.75,430.96
523.7593149529658,523.34,22.0,1165.0,20.95386360555017,20.95386360555017,17.351999999999993,22.0,1165.0,20.95386360555017,523.34,526.5,469.0,561.0,92.0,510.5,537.75,867.5999999999997
522.718521827211,522.4489795918367,23.0,812.0,16.784420891798824,16.784420891798824,13.06622240733028,23.0,812.0,16.784420891798824,522.4489795918367,519.0,496.0,578.0,82.0,511.0,531.0,640.2448979591837
527.1159110418404,526.6938775510204,22.0,968.0,21.08893130862985,21.08893130862985,15.66847147022075,22.0,968.0,21.08893130862985,526.6938775510204,529.0,459.0,575.0,116.0,514.0,538.0,767.7551020408167
512.0434651512327,511.6122448979592,10.0,753.0,21.010023192568585,21.010023192568585,16.68388171595168,10.0,753.0,21.010023192568585,511.6122448979592,510.0,468.0,562.0,94.0,500.0,529.0,817.5102040816324
505.4702562960555,505.06,18.0,676.0,20.36114927993997,20.36114927993997,15.403200000000002,18.0,676.0,20.36114927993997,505.06,509.5,448.0,534.0,86.0,497.25,518.75,770.1600000000001
514.7097434477027,514.0,25.0,1445.0,27.020732780589057,27.020732780589057,20.36,25.0,1445.0,27.020732780589057,514.0,510.5,450.0,608.0,158.0,498.5,526.75,1018.0
523.7707704712053,523.66,26.0,562.0,10.77146229627157,10.77146229627157,8.072799999999997,26.0,562.0,10.77146229627157,523.66,522.5,501.0,549.0,48.0,518.0,527.75,403.6399999999999
472.2070308667587,468.12,13.0,1481.0,61.99310929450143,61.99310929450143,52.07040000000001,13.0,1481.0,61.99310929450143,468.12,472.0,341.0,563.0,222.0,424.5,518.75,2603.5200000000004
517.3429616801604,517.02,23.0,970.0,18.277297393214347,18.277297393214347,15.5392,23.0,970.0,18.27729739321435,517.02,520.5,479.0,555.0,76.0,505.0,530.0,776.96
510.6804676115976,510.3,21.0,1004.0,19.70913493789111,19.70913493789111,15.58,21.0,1004.0,19.709134937891108,510.3,510.5,460.0,547.0,87.0,496.0,524.0,779.0
528.507254791594,527.9591836734694,20.0,1086.0,24.062808277313643,24.062808277313643,19.21699291961683,20.0,1086.0,24.06280827731364,527.9591836734694,524.0,487.0,583.0,96.0,511.0,543.0,941.6326530612246
402.22314702165016,401.18,21.0,1407.0,28.949397230339702,28.949397230339702,22.74,21.0,1407.0,28.949397230339702,401.18,402.5,338.0,485.0,147.0,380.0,414.75,1137.0
524.0976112542863,523.9795918367347,27.0,558.0,11.121756203850746,11.121756203850746,8.389004581424405,27.0,558.0,11.121756203850746,523.9795918367347,524.0,496.0,558.0,62.0,516.0,530.0,411.0612244897959
507.9254669732558,507.24,32.0,1709.0,26.379203930369087,26.379203930369087,21.3392,32.0,1709.0,26.379203930369087,507.24,506.0,459.0,574.0,115.0,488.0,522.25,1066.96
559.4099212563181,559.38,18.0,241.0,5.785810228481401,5.785810228481401,4.6352,18.0,241.0,5.785810228481401,559.38,559.0,541.0,572.0,31.0,555.25,563.0,231.76
512.9286858177205,512.204081632653,12.0,1033.0,27.25464168805667,27.25464168805667,20.257392753019573,12.0,1033.0,27.25464168805667,512.204081632653,511.0,435.0,587.0,152.0,496.0,524.0,992.612244897959
496.6883932608049,496.44,26.0,869.0,15.7062535316351,15.7062535316351,13.057600000000004,26.0,869.0,15.7062535316351,496.44,495.0,465.0,528.0,63.0,485.0,510.0,652.8800000000001
513.8547070914112,513.26,25.0,1318.0,24.715023770977847,24.715023770977847,20.0512,25.0,1318.0,24.715023770977847,513.26,510.5,457.0,564.0,107.0,496.0,529.75,1002.56
513.6732464141311,513.5102040816327,20.0,709.0,12.941189499912149,12.941189499912149,10.071636817992504,20.0,709.0,12.941189499912149,513.5102040816327,513.0,486.0,548.0,62.0,503.0,521.0,493.5102040816327
518.629848736071,518.36,19.0,813.0,16.728131993740362,16.728131993740362,14.08,19.0,813.0,16.728131993740366,518.36,518.5,477.0,550.0,73.0,503.25,533.0,704.0
513.1006139150488,512.8,28.0,1050.0,17.561321134812154,17.561321134812154,13.503999999999996,28.0,1050.0,17.561321134812154,512.8,512.0,487.0,562.0,75.0,498.5,522.0,675.1999999999998
539.6480890358085,536.94,9.0,1245.0,53.9953368356935,53.9953368356935,44.6152,9.0,1245.0,53.99533683569352,536.94,532.0,460.0,655.0,195.0,490.5,576.5,2230.76
523.5782272020103,523.04,23.0,1350.0,23.73432956710596,23.73432956710596,19.676800000000004,23.0,1350.0,23.73432956710596,523.04,527.0,475.0,570.0,95.0,507.25,540.75,983.84
498.9408181337743,498.26,27.0,1448.0,26.05594749764437,26.05594749764437,21.8096,27.0,1448.0,26.05594749764437,498.26,499.0,438.0,552.0,114.0,476.0,517.75,1090.48
520.3605480818084,519.94,17.0,1031.0,20.916414606714984,20.916414606714984,17.06,17.0,1031.0,20.916414606714984,519.94,519.0,483.0,580.0,97.0,505.25,533.75,853.0
533.2623931986955,527.58,2.0,1583.0,77.64099175049222,77.64099175049222,63.30880000000001,2.0,1583.0,77.64099175049222,527.58,499.5,415.0,722.0,307.0,474.25,564.0,3165.4400000000005
514.0426441454056,513.96,26.0,556.0,9.217288104426377,9.217288104426377,7.878400000000002,26.0,556.0,9.217288104426377,513.96,513.0,496.0,532.0,36.0,507.0,520.75,393.9200000000001
526.0720292887657,524.98,30.0,2131.0,33.87889608591165,33.87889608591165,26.5784,30.0,2131.0,33.87889608591165,524.98,521.0,467.0,640.0,173.0,500.5,547.0,1328.92
489.0446605372561,488.6,24.0,1148.0,20.84994004787544,20.84994004787544,16.76,24.0,1148.0,20.84994004787544,488.6,487.0,445.0,536.0,91.0,474.5,502.75,838.0
520.8164935944329,520.5,25.0,908.0,18.15406290613757,18.15406290613757,14.44,25.0,908.0,18.15406290613757,520.5,519.5,492.0,574.0,82.0,506.0,532.75,722.0
523.8817042042983,523.48,24.0,1022.0,20.511694225490004,20.511694225490004,15.8816,24.0,1022.0,20.511694225490007,523.48,524.0,476.0,583.0,107.0,513.0,534.0,794.0799999999999
513.7554865887079,513.06,20.0,1347.0,26.72333063074287,26.72333063074287,20.55199999999999,20.0,1347.0,26.723330630742865,513.06,509.0,447.0,580.0,133.0,497.5,528.75,1027.5999999999997
478.9444644215026,478.64,25.0,925.0,17.074846997850376,17.074846997850376,14.036799999999998,25.0,925.0,17.074846997850376,478.64,476.0,442.0,516.0,74.0,468.0,488.75,701.8399999999999
518.857610525277,518.54,24.0,957.0,18.15181533621362,18.15181533621362,14.164799999999996,24.0,957.0,18.15181533621362,518.54,517.0,478.0,562.0,84.0,506.5,529.5,708.2399999999998
502.3521474025965,502.2,24.0,616.0,12.362847568420472,12.362847568420472,8.832,24.0,616.0,12.362847568420474,502.2,503.0,471.0,530.0,59.0,499.0,509.0,441.6
510.9189599862872,510.4285714285714,18.0,981.0,22.379837864853776,22.379837864853776,18.22740524781341,18.0,981.0,22.37983786485378,510.4285714285714,509.0,449.0,559.0,110.0,495.0,526.0,893.1428571428572
524.5922225881737,504.4,5.0,2598.0,144.14451082160568,144.14451082160568,98.82399999999998,5.0,2598.0,144.14451082160568,504.4,515.5,1.0,797.0,796.0,447.0,561.75,4941.199999999999
504.2765114498196,504.04,14.0,683.0,15.442745869825094,15.442745869825094,12.526400000000002,14.0,683.0,15.442745869825094,504.04,501.5,474.0,541.0,67.0,492.25,514.25,626.3200000000002
560.8095933558911,551.56,6.0,1337.0,101.43454243994005,101.43454243994005,79.93919999999999,6.0,1337.0,101.43454243994005,551.56,530.0,389.0,785.0,396.0,484.75,608.75,3996.959999999999
521.340618022421,520.88,15.0,980.0,21.910399357382783,21.910399357382783,17.9648,15.0,980.0,21.910399357382783,520.88,522.0,476.0,565.0,89.0,506.0,537.75,898.24
515.4393659781914,515.14,19.0,848.0,17.564748788411407,17.564748788411407,13.74,19.0,848.0,17.564748788411407,515.14,516.0,473.0,559.0,86.0,507.25,526.75,687.0
575.5167764713727,575.28,29.0,1125.0,16.5070166898807,16.5070166898807,13.4112,29.0,1125.0,16.5070166898807,575.28,575.0,544.0,614.0,70.0,563.25,586.0,670.56
526.0172620741643,525.52,21.0,1226.0,22.8667793971954,22.8667793971954,18.7584,21.0,1226.0,22.8667793971954,525.52,527.5,475.0,570.0,95.0,511.5,543.75,937.92
523.0464797702017,522.94,25.0,627.0,10.553501788506033,10.553501788506033,8.262399999999998,25.0,627.0,10.553501788506033,522.94,524.0,501.0,550.0,49.0,517.0,528.75,413.1199999999999
502.904265243396,502.06,17.0,1144.0,29.12827492317388,29.12827492317388,23.655200000000004,17.0,1144.0,29.12827492317388,502.06,503.0,436.0,575.0,139.0,481.25,522.5,1182.7600000000002
541.1334031456569,517.72,7.0,3384.0,157.45272814403697,157.45272814403697,112.7952,7.0,3384.0,157.45272814403697,517.72,510.0,90.0,866.0,776.0,449.0,583.75,5639.76
508.7259380059169,508.6,20.0,581.0,11.319010557464816,11.319010557464816,8.728000000000002,20.0,581.0,11.319010557464818,508.6,507.0,483.0,542.0,59.0,502.0,514.5,436.4000000000001
499.63314541771547,498.92,18.0,1221.0,26.685456713348565,26.685456713348565,20.0128,18.0,1221.0,26.685456713348565,498.92,502.0,422.0,576.0,154.0,489.0,511.5,1000.64
503.66673870076966,503.2040816326531,26.0,1008.0,21.583231956952645,21.583231956952645,15.39192003331945,26.0,1008.0,21.583231956952645,503.2040816326531,503.0,456.0,583.0,127.0,490.0,514.0,754.204081632653
494.3000200322893,493.3725490196079,32.0,1978.0,30.26611434948703,30.26611434948703,23.967704728950405,32.0,1978.0,30.26611434948703,493.3725490196079,490.0,428.0,560.0,132.0,473.0,512.5,1222.3529411764707
511.9033893226338,511.2,27.0,1464.0,26.826106687329787,26.826106687329787,21.208,27.0,1464.0,26.826106687329787,511.2,510.0,454.0,587.0,133.0,491.75,529.5,1060.4
564.7898016076424,561.08,6.0,1523.0,64.62780825619882,64.62780825619882,46.71840000000002,6.0,1523.0,64.6278082561988,561.08,540.0,477.0,761.0,284.0,519.0,561.25,2335.920000000001
501.5754978066612,501.42,30.0,742.0,12.48853874558589,12.48853874558589,9.693600000000002,30.0,742.0,12.48853874558589,501.42,500.5,479.0,544.0,65.0,491.75,509.0,484.68000000000006
510.3047912767428,509.94,27.0,1135.0,19.29187393697149,19.29187393697149,15.262399999999998,27.0,1135.0,19.29187393697149,509.94,510.0,474.0,567.0,93.0,496.5,523.25,763.1199999999999
518.0116021866692,517.14,23.0,1668.0,30.037316790951888,30.037316790951888,22.0424,23.0,1668.0,30.037316790951884,517.14,515.0,421.0,580.0,159.0,503.25,535.5,1102.12
548.2112001774499,548.12,20.0,473.0,9.999279974078137,9.999279974078137,8.2544,20.0,473.0,9.999279974078132,548.12,547.5,524.0,568.0,44.0,542.25,555.75,412.72
490.1627688839698,489.22,20.0,1352.0,30.386371945331017,30.386371945331017,23.9488,20.0,1352.0,30.386371945331017,489.22,486.5,431.0,579.0,148.0,470.0,507.75,1197.44
499.945096985659,499.66,13.0,593.0,16.881480977686763,16.881480977686763,13.6992,13.0,593.0,16.881480977686763,499.66,497.0,464.0,539.0,75.0,488.25,512.75,684.96
526.8167631736716,526.7254901960785,19.0,434.0,9.806117401153118,9.806117401153118,8.208381391772397,19.0,434.0,9.806117401153118,526.7254901960785,524.0,505.0,551.0,46.0,520.5,534.0,418.62745098039227
491.1605032980564,490.44,29.0,1741.0,26.594104609856675,26.594104609856675,20.7728,29.0,1741.0,26.594104609856675,490.44,488.5,441.0,554.0,113.0,473.0,503.5,1038.64
514.6993102773696,508.62,5.0,1301.0,78.87379539492187,78.87379539492187,60.2792,5.0,1301.0,78.87379539492187,508.62,497.0,383.0,728.0,345.0,471.25,550.25,3013.96
507.9453513912693,507.56,22.0,1057.0,19.78197159031425,19.78197159031425,15.7168,22.0,1057.0,19.78197159031425,507.56,505.0,473.0,552.0,79.0,491.25,521.75,785.8399999999999
492.06296345081694,491.28,17.0,1088.0,27.747461145121008,27.747461145121008,21.7136,17.0,1088.0,27.747461145121008,491.28,487.5,437.0,557.0,120.0,477.25,508.75,1085.6799999999998
514.2392828246399,513.92,15.0,661.0,18.118322218130466,18.118322218130466,15.006400000000005,15.0,661.0,18.118322218130466,513.92,515.5,476.0,553.0,77.0,500.25,526.75,750.3200000000002
518.1180174439024,517.4,27.0,1731.0,27.267563147446825,27.267563147446825,22.56,27.0,1731.0,27.267563147446825,517.4,515.5,465.0,584.0,119.0,500.5,535.5,1128.0
536.6385934686398,536.5,19.0,539.0,12.195490970026585,12.195490970026585,9.92,19.0,539.0,12.195490970026585,536.5,535.5,513.0,568.0,55.0,526.25,545.5,496.0
518.5461406663827,518.46,22.0,460.0,9.451370271024198,9.451370271024198,7.844799999999996,22.0,460.0,9.451370271024196,518.46,519.0,498.0,535.0,37.0,511.0,526.0,392.2399999999998
531.2981648754304,530.74,21.0,1028.0,24.34732839553449,24.34732839553449,19.1,21.0,1028.0,24.34732839553449,530.74,530.5,473.0,587.0,114.0,516.0,543.0,955.0
524.9836949849014,524.28,12.0,980.0,27.172809939349296,27.172809939349296,23.2,12.0,980.0,27.172809939349296,524.28,524.0,459.0,572.0,113.0,504.75,546.75,1160.0
507.65515372351024,507.3877551020408,16.0,689.0,16.474861897820873,16.474861897820873,13.513536026655562,16.0,689.0,16.47486189782087,507.3877551020408,506.0,478.0,547.0,69.0,496.0,518.0,662.1632653061225
502.47477548629246,501.98,18.0,1078.0,22.29303927238276,22.29303927238276,17.823199999999996,18.0,1078.0,22.29303927238276,501.98,505.5,448.0,537.0,89.0,489.5,519.25,891.1599999999999
510.308010231196,509.4489795918368,16.0,1271.0,29.597339389863528,29.597339389863528,22.95626822157434,16.0,1271.0,29.597339389863528,509.4489795918368,512.0,438.0,567.0,129.0,496.0,530.0,1124.857142857143
514.8456661952201,514.62,23.0,730.0,15.2419027683554,15.2419027683554,11.2904,23.0,730.0,15.2419027683554,514.62,516.0,472.0,548.0,76.0,506.25,523.0,564.52
504.0789223921191,503.96,29.0,581.0,10.948899488076416,10.948899488076416,8.361600000000001,29.0,581.0,10.948899488076416,503.96,504.5,486.0,544.0,58.0,496.5,509.0,418.08
522.9889291371281,522.82,31.0,875.0,13.291636468095266,13.291636468095266,11.241599999999996,31.0,875.0,13.291636468095266,522.82,524.0,496.0,550.0,54.0,513.0,533.0,562.0799999999997
522.341918670137,522.08,12.0,737.0,16.539455855619916,16.539455855619916,13.366400000000004,12.0,737.0,16.53945585561992,522.08,520.0,492.0,563.0,71.0,511.0,530.5,668.3200000000002
504.7653118034162,504.58,15.0,643.0,13.676388412150336,13.676388412150336,10.6536,15.0,643.0,13.676388412150336,504.58,505.0,466.0,532.0,66.0,496.0,511.75,532.6800000000001
501.5278855656981,497.82,18.0,2089.0,60.87255210684041,60.87255210684041,41.7472,18.0,2089.0,60.8725521068404,497.82,498.0,275.0,634.0,359.0,479.0,529.25,2087.36
483.94233127512206,483.26,19.0,1042.0,25.68953872688258,25.68953872688258,21.1208,19.0,1042.0,25.68953872688258,483.26,479.5,428.0,547.0,119.0,463.25,502.0,1056.04
477.427146274696,477.32,21.0,470.0,10.11422760273863,10.11422760273863,7.9856,21.0,470.0,10.11422760273863,477.32,476.5,452.0,502.0,50.0,471.25,484.0,399.28
552.8876196841452,552.4,11.0,880.0,23.21551205552012,23.21551205552012,19.08,11.0,880.0,23.21551205552012,552.4,552.5,501.0,595.0,94.0,539.75,569.75,954.0
529.6883612087395,529.0,20.0,1258.0,26.995555189697438,26.995555189697438,21.52,20.0,1258.0,26.995555189697438,529.0,527.5,481.0,595.0,114.0,512.0,547.0,1076.0
520.63303775308,520.28,28.0,1127.0,19.169809597385157,19.169809597385157,15.24,28.0,1127.0,19.169809597385157,520.28,521.5,463.0,566.0,103.0,508.0,532.0,762.0
510.4933692027743,510.2,18.0,929.0,17.304334717058616,17.304334717058616,13.976,18.0,929.0,17.304334717058616,510.2,509.5,469.0,547.0,78.0,496.75,524.0,698.8
489.70217938028,488.8775510204082,29.0,1880.0,28.407122312619624,28.407122312619624,22.410662224073302,29.0,1880.0,28.407122312619624,488.8775510204082,489.0,451.0,566.0,115.0,466.0,504.0,1098.1224489795918
506.3492273125338,506.22,22.0,603.0,11.43903842112614,11.43903842112614,9.517600000000002,22.0,603.0,11.439038421126138,506.22,505.0,484.0,526.0,42.0,498.25,515.5,475.8800000000001
521.2729227573594,520.82,28.0,1355.0,21.72527560239455,21.72527560239455,16.867199999999997,28.0,1355.0,21.725275602394557,520.82,521.0,463.0,575.0,112.0,507.25,533.5,843.3599999999999
517.9177733965113,517.5,27.0,1161.0,20.798317239623017,20.798317239623017,17.1,27.0,1161.0,20.798317239623017,517.5,514.5,481.0,570.0,89.0,501.25,532.0,855.0
536.7220882356156,536.64,19.0,479.0,9.386714015032098,9.386714015032098,7.712000000000002,19.0,479.0,9.386714015032096,536.64,539.0,512.0,552.0,40.0,531.0,542.75,385.60000000000014
520.0819935356348,519.76,21.0,949.0,18.29815291224773,18.29815291224773,14.5696,21.0,949.0,18.29815291224773,519.76,521.0,485.0,588.0,103.0,507.25,531.0,728.48
525.2179737975463,524.84,26.0,1063.0,19.92220871289125,19.92220871289125,16.1728,26.0,1063.0,19.92220871289125,524.84,526.0,482.0,570.0,88.0,512.25,538.5,808.6399999999999
522.1664485583117,521.96,13.0,546.0,14.681907233053886,14.681907233053886,12.081599999999998,13.0,546.0,14.681907233053886,521.96,522.0,492.0,555.0,63.0,512.25,533.0,604.0799999999999
522.7070690166721,522.6,23.0,525.0,10.579224924350555,10.579224924350555,8.495999999999999,23.0,525.0,10.579224924350555,522.6,524.0,503.0,558.0,55.0,515.0,528.0,424.8
519.9022408107124,519.02,30.0,1888.0,30.27506564815343,30.27506564815343,23.6992,30.0,1888.0,30.275065648153436,519.02,522.5,436.0,593.0,157.0,501.25,535.75,1184.96
524.8327464675826,524.7450980392157,26.0,579.0,9.59134237319261,9.59134237319261,7.56401384083045,26.0,579.0,9.591342373192612,524.7450980392157,526.0,504.0,550.0,46.0,518.5,530.0,385.7647058823529
514.1204917137616,513.32,11.0,971.0,28.67852157974675,28.67852157974675,23.5584,11.0,971.0,28.67852157974675,513.32,504.5,449.0,594.0,145.0,494.25,535.75,1177.92
504.82079988843566,504.04,23.0,1572.0,28.066321454725767,28.066321454725767,22.2832,23.0,1572.0,28.06632145472577,504.04,502.0,454.0,585.0,131.0,481.5,522.25,1114.16
515.8022877033409,515.4,24.0,991.0,20.36762136333057,20.36762136333057,15.696,24.0,991.0,20.367621363330574,515.4,515.0,469.0,573.0,104.0,503.25,530.5,784.8
522.0132565366516,521.92,19.0,439.0,9.866792791986663,9.866792791986663,8.409600000000005,19.0,439.0,9.866792791986663,521.92,522.5,505.0,543.0,38.0,514.0,529.0,420.48000000000025
484.6643374542839,484.04,32.0,1617.0,24.59264930827909,24.59264930827909,18.8048,32.0,1617.0,24.59264930827909,484.04,483.5,444.0,553.0,109.0,466.25,495.75,940.24
542.1610092952093,541.4,11.0,1097.0,28.71584928223437,28.71584928223437,24.2,11.0,1097.0,28.71584928223437,541.4,541.0,482.0,600.0,118.0,521.25,564.0,1210.0
468.1241288376407,468.04,15.0,372.0,8.874592948411774,8.874592948411774,7.284800000000002,15.0,372.0,8.874592948411774,468.04,465.5,452.0,494.0,42.0,463.0,473.75,364.2400000000001
488.4396438806802,487.530612244898,20.0,1559.0,29.785698554854584,29.785698554854584,22.135776759683463,20.0,1559.0,29.785698554854584,487.530612244898,486.0,415.0,557.0,142.0,473.0,504.0,1084.6530612244896
469.4499121312092,469.34,13.0,431.0,10.157972238591714,10.157972238591714,8.234399999999996,13.0,431.0,10.157972238591716,469.34,466.0,452.0,499.0,47.0,463.0,477.0,411.7199999999998
535.0108223204462,534.86,21.0,645.0,12.702771351165856,12.702771351165856,9.98,21.0,645.0,12.702771351165856,534.86,534.5,499.0,562.0,63.0,526.25,543.0,499.0
507.28282052519774,507.1,19.0,634.0,13.618002790424152,13.618002790424152,10.624,19.0,634.0,13.618002790424152,507.1,506.5,474.0,549.0,75.0,497.25,513.0,531.2
514.6227744668904,514.08,24.0,1360.0,23.6295069775059,23.6295069775059,19.166400000000003,24.0,1360.0,23.629506977505898,514.08,512.0,460.0,564.0,104.0,496.5,529.75,958.3200000000002
517.4952824393076,517.0408163265306,21.0,1153.0,21.68321007908218,21.68321007908218,16.490628904623073,21.0,1153.0,21.68321007908218,517.0408163265306,516.0,464.0,590.0,126.0,503.0,529.0,808.0408163265306
463.1276281976708,462.92,24.0,754.0,13.866275635512226,13.866275635512226,11.529599999999997,24.0,754.0,13.866275635512228,462.92,466.5,429.0,493.0,64.0,454.25,472.75,576.4799999999998
475.88341009116925,473.14,4.0,1105.0,51.02509578628932,51.02509578628932,43.5576,4.0,1105.0,51.02509578628932,473.14,482.0,369.0,562.0,193.0,432.0,512.0,2177.88
526.4819844970956,523.88,19.0,2363.0,52.27834733424537,52.27834733424537,40.5888,19.0,2363.0,52.27834733424537,523.88,531.5,386.0,627.0,241.0,491.0,553.75,2029.44
561.7046213381666,561.2244897959183,19.0,1017.0,23.219683158135076,23.219683158135076,18.74135776759684,19.0,1017.0,23.219683158135076,561.2244897959183,567.0,505.0,608.0,103.0,546.0,578.0,918.326530612245
521.9155870444952,521.48,26.0,1334.0,21.318761690116997,21.318761690116997,17.761599999999998,26.0,1334.0,21.318761690116997,521.48,524.5,479.0,560.0,81.0,505.25,536.0,888.0799999999999
498.0570002622231,497.4693877551021,25.0,1396.0,24.186437455070006,24.186437455070006,19.64098292378176,25.0,1396.0,24.186437455070006,497.4693877551021,493.0,438.0,563.0,125.0,481.0,514.0,962.408163265306
473.3438073958505,472.76,16.0,990.0,23.501965875219884,23.501965875219884,18.2176,16.0,990.0,23.501965875219884,472.76,476.5,408.0,511.0,103.0,460.5,488.0,910.88
518.0201347438148,517.94,24.0,474.0,9.111333601619467,9.111333601619467,7.514399999999987,24.0,474.0,9.111333601619467,517.94,519.0,495.0,535.0,40.0,511.0,525.0,375.71999999999935
516.9617780842216,516.2,29.0,1700.0,28.054233192158364,28.054233192158364,22.84,29.0,1700.0,28.054233192158364,516.2,516.0,438.0,562.0,124.0,501.5,542.25,1142.0
523.8258871037208,523.64,12.0,544.0,13.95386684758028,13.95386684758028,11.6656,12.0,544.0,13.95386684758028,523.64,522.5,491.0,551.0,60.0,516.0,534.5,583.28
511.03214883494087,510.6326530612245,23.0,1093.0,20.20274165830684,20.20274165830684,16.86047480216577,23.0,1093.0,20.20274165830684,510.6326530612245,508.0,474.0,559.0,85.0,495.0,525.0,826.1632653061226
529.6184286823864,529.12,20.0,1044.0,22.971843635198287,22.971843635198287,19.0752,20.0,1044.0,22.971843635198287,529.12,532.0,486.0,591.0,105.0,511.25,544.75,953.76
515.1659732552218,514.94,25.0,870.0,15.257011502912356,15.257011502912356,12.02,25.0,870.0,15.257011502912356,514.94,514.5,482.0,550.0,68.0,504.0,525.25,601.0
522.5865095847768,522.14,23.0,1109.0,21.598157328809325,21.598157328809325,17.6144,23.0,1109.0,21.598157328809325,522.14,524.5,483.0,580.0,97.0,504.25,535.0,880.72
523.9075490962122,523.8,23.0,601.0,10.615083607772478,10.615083607772478,8.456000000000003,23.0,601.0,10.61508360777248,523.8,525.0,503.0,550.0,47.0,517.0,530.0,422.8000000000002
512.1649734216505,511.64,21.0,1302.0,23.18340785993293,23.18340785993293,18.32,21.0,1302.0,23.18340785993293,511.64,511.5,462.0,571.0,109.0,496.25,525.0,916.0
511.3741682955837,511.06,21.0,900.0,17.922510984792282,17.922510984792282,14.94,21.0,900.0,17.922510984792282,511.06,510.5,477.0,546.0,69.0,499.0,522.0,747.0
523.761472428051,522.96,30.0,1832.0,28.964088109243143,28.964088109243143,23.8384,30.0,1832.0,28.964088109243143,522.96,520.0,470.0,587.0,117.0,501.25,544.75,1191.92
517.4068611837304,517.3,23.0,622.0,10.515227054134398,10.515227054134398,8.66,23.0,622.0,10.515227054134398,517.3,517.5,503.0,547.0,44.0,508.0,525.25,433.0
522.7281894063109,522.52,30.0,924.0,14.7515965237665,14.7515965237665,12.377600000000005,30.0,924.0,14.751596523766503,522.52,524.0,487.0,550.0,63.0,513.0,533.0,618.8800000000001
486.7738900146556,486.42,19.0,928.0,18.55811412832672,18.55811412832672,15.34,19.0,928.0,18.55811412832672,486.42,486.0,448.0,531.0,83.0,471.5,500.0,767.0
514.8797917961045,514.32,26.0,1460.0,24.002866495483406,24.002866495483406,19.62560000000001,26.0,1460.0,24.00286649548341,514.32,513.0,469.0,565.0,96.0,500.0,527.75,981.2800000000002
522.2054002018746,521.48,32.0,1826.0,27.515261219912123,27.515261219912123,23.7824,32.0,1826.0,27.515261219912123,521.48,528.0,465.0,568.0,103.0,496.75,542.5,1189.12
478.7405978189024,478.24,19.0,1057.0,21.887494146201384,21.887494146201384,17.5792,19.0,1057.0,21.887494146201384,478.24,474.5,418.0,531.0,113.0,461.75,494.25,878.96
512.3363252826034,512.1836734693877,15.0,468.0,12.505792077482116,12.505792077482116,10.391503540191586,15.0,468.0,12.505792077482116,512.1836734693877,510.0,488.0,542.0,54.0,503.0,521.0,509.1836734693877
